uid,str_p50,str_p75,str_p90,str_p95,str_p97,str_p99,str_max,str_iqr,lp_mean,lp_std,lp_cv,lp_max,lp_med,lp_p75,lp_p90,lp_p95,lp_p99,lp_skew,lp_sbr,lp_gmean,lp_gmax,rp_mean,rp_std,rp_cv,rp_max,rp_med,rp_p75,rp_p90,rp_p95,rp_p99,rp_skew,rp_sbr,rp_gmean,rp_gmax,lc_mean,lc_std,lc_cv,lc_max,lc_med,lc_p75,lc_p90,lc_p95,lc_p99,lc_skew,lc_sbr,lc_gmean,lc_gmax,rc_mean,rc_std,rc_cv,rc_max,rc_med,rc_p75,rc_p90,rc_p95,rc_p99,rc_skew,rc_sbr,rc_gmean,rc_gmax,asym_put,asym_cau,pc_ratio_l,pc_ratio_r,min_pc_ratio,sum_put,sum_cau,put_cau_ratio
a0mvf4s2,23.765102,28.355568,35.26407,40.0497,45.30009,57.0399,83.842285,9.49568,29.212437,9.91925,0.3395557,83.842285,26.687546,33.790592,39.95531,47.252033,67.27687,1.816139578819275,29.212437,3.696193,61.729546,27.174496,8.268771,0.30428424,82.27984,25.121284,28.8674,34.055077,43.531403,61.285908,2.951029062271118,27.174496,3.4042296,59.069916,23.360025,7.375542,0.3157335,57.00328,23.009539,27.45559,31.683249,36.353634,46.737175,0.8896793127059937,23.360025,2.0023365,33.2462,18.667517,8.55665,0.4583711,56.18313,18.260181,24.549511,28.9179,33.038883,43.41354,0.6443899869918823,18.667517,2.499042,32.58365,0.03614208,0.11165318,1.2505311,1.4557103,1.2505311,56.386932,42.027542,1.3416662
ni8tndfw,105.961685,151.27637,202.43826,232.5867,249.09738,275.23923,306.06323,69.930565,124.98911,41.165943,0.32935622,250.19829,110.50401,150.34259,189.18488,210.10307,235.88403,0.9494813680648804,124.98911,12.40825,102.707886,119.29194,47.20049,0.39567208,256.92593,106.08883,147.36105,191.94296,218.58229,248.33057,0.9573146104812622,119.29194,13.649708,149.96297,113.32407,50.414165,0.44486722,270.5475,94.773155,146.27116,190.1818,219.51291,258.316,1.0639969110488892,113.32407,14.152085,122.84769,125.388054,67.7263,0.5401336,306.06323,107.90053,162.03738,237.93887,266.6662,292.58386,0.8572233319282532,125.388054,19.194794,201.84898,0.02332221,0.050537776,1.1029352,0.951382,0.951382,244.28105,238.71213,1.023329
w41f7v4k,70.15871,86.52136,98.928185,108.03963,112.7115,119.10258,132.26599,26.671127,61.838863,14.224901,0.23003174,91.29951,64.63568,72.161545,78.593834,83.34033,89.097534,-0.24435880780220032,61.838863,4.795631,45.2314,65.887436,8.989912,0.1364435,90.71152,65.74672,70.80701,77.25,82.55685,88.52533,0.04473492130637169,65.887436,2.877224,32.031506,81.873085,26.225542,0.32031944,132.26599,89.78158,99.29727,113.27222,117.998886,127.004364,-0.4493197798728943,81.873085,7.644353,76.21675,78.01888,18.064283,0.23153733,119.63514,76.70926,92.28703,102.26551,107.19958,114.03937,-0.08667690306901932,78.01888,6.5911083,61.303894,0.03169725,0.02410504,0.7553015,0.84450626,0.7553015,127.7263,159.89197,0.7988288
88k686qe,103.527916,141.24759,202.87016,238.6268,255.69907,286.98962,332.9377,60.790665,112.28659,35.51189,0.31626117,238.8153,105.53794,130.21841,161.48592,186.06334,218.87471,1.0538299083709717,112.28659,9.425838,47.600548,84.23299,23.665699,0.28095526,126.88747,85.26283,104.57786,115.19431,118.78943,123.68521,-0.18960170447826385,84.23299,9.458723,70.797264,166.19308,64.94979,0.39080924,332.9377,156.23369,217.21658,257.03375,282.6511,312.92062,0.4658680856227875,166.19308,19.98058,153.97775,106.68659,51.508972,0.4828064,291.30786,91.583115,132.50238,182.81593,216.41641,263.70374,1.1590079069137573,106.68659,15.331641,71.03197,0.14275222,0.21806861,0.6756394,0.7895368,0.6756394,196.51958,272.87967,0.72016937
7ajul7w8,87.789696,132.93874,190.43271,222.55032,242.214,266.61942,285.06342,66.415955,110.8274,41.760258,0.37680444,242.1391,99.99936,138.04599,173.24478,193.7823,222.76434,0.8362363576889038,110.8274,12.023544,94.837135,73.42033,20.387148,0.27767715,147.30486,67.84415,82.68695,104.54827,117.07235,142.12863,1.3061617612838745,73.42033,4.984589,34.080124,125.276665,72.0901,0.5754472,285.06342,100.816696,184.31029,239.89981,257.80383,277.85983,0.5775524973869324,125.276665,21.313154,195.87611,106.46528,52.130234,0.4896454,282.5822,89.46078,133.24606,185.2901,219.86118,258.97263,1.166334867477417,106.46528,14.631687,79.51164,0.20302597,0.08117385,0.88466114,0.6896176,0.6896176,184.24773,231.74194,0.79505557
cof3138i,79.1759,105.60123,134.63898,153.03796,163.27914,180.11404,196.73958,50.085476,83.37,30.668951,0.36786553,167.94415,80.469376,107.097694,127.03173,136.70605,154.90715,0.41824692487716675,83.37,9.841138,67.5746,84.99498,29.617435,0.348461,171.78204,83.92506,99.898834,123.989296,136.96286,161.00002,0.2765197455883026,84.99498,10.48971,81.16669,77.521095,33.638245,0.43392375,180.29648,70.07837,94.84088,127.71107,145.75352,171.25822,0.8761215806007385,77.521095,8.093732,60.59982,88.42202,43.497692,0.4919328,196.73958,80.20186,117.542465,155.93532,173.65335,189.77017,0.5861581563949585,88.42202,13.610499,74.60925,0.009651515,0.06569073,1.0754492,0.96124226,0.96124226,168.36499,165.94312,1.0145946
2xog4c8j,86.576004,126.67037,172.15651,205.27553,233.62537,280.62012,339.94086,61.45121,106.47522,37.62927,0.3534087,210.46704,102.280426,134.33395,158.30446,172.40268,196.39758,0.37210533022880554,106.47522,10.57878,107.939384,73.366714,16.838497,0.2295114,148.95349,70.20151,82.88788,94.517204,104.66245,127.15044,1.168323278427124,73.366714,5.636406,63.987186,131.75778,72.93624,0.55356306,339.94086,116.516914,181.13577,242.89316,273.87753,314.1504,0.7230819463729858,131.75778,20.720087,98.52754,92.604195,43.794872,0.47292536,258.76837,82.649475,116.73345,152.69582,181.97028,230.71333,1.0736407041549683,92.604195,12.098218,117.80318,0.18409781,0.1745108,0.80811334,0.79226124,0.79226124,179.84193,224.36197,0.8015705
6e07fpy1,68.381,96.80067,196.69878,275.54535,316.9985,384.04684,434.79913,40.893944,97.7308,60.93335,0.6234816,388.78024,72.880745,104.6964,184.50615,236.32971,329.04074,2.23246431350708,97.7308,15.291991,314.96756,171.88239,107.01211,0.6225892,434.79913,133.95132,251.28857,350.38998,384.68106,416.4493,0.7801723480224609,171.88239,42.26537,353.98843,62.20501,14.2986555,0.2298634,133.43294,60.28377,68.95936,80.64964,86.75327,108.00852,1.0890058279037476,62.20501,5.235276,61.562706,72.34033,47.936157,0.6626477,303.85516,58.720104,81.65546,132.05792,181.08891,257.73944,2.1547138690948486,72.34033,11.261985,230.53006,0.27502954,0.07533016,1.5711081,2.3760242,1.5711081,269.6132,134.54535,2.0038834
aeldwqxk,59.85829,76.06549,109.50404,146.2393,171.78325,225.0723,311.399,33.55633,81.594185,46.753876,0.573005,311.399,66.7679,87.71913,138.47614,183.52718,266.56464,2.282986640930176,81.594185,13.630698,260.3132,71.90852,19.547369,0.2718366,194.56123,68.56047,77.48128,87.140366,106.61148,156.43118,2.545086145401001,71.90852,6.845979,150.71991,59.025494,40.256004,0.6820105,263.9553,45.209465,72.91707,111.797134,140.54301,216.36618,1.9866324663162231,59.025494,12.381889,224.98175,55.67427,33.905502,0.6089977,229.30644,48.525627,62.233997,96.47228,128.58383,196.0355,2.1740036010742188,55.67427,10.759028,191.04352,0.063097656,0.029217348,1.382355,1.2915934,1.2915934,153.50272,114.69977,1.3383001
e0qc96mj,31.931,39.706093,48.29577,52.709423,55.550484,59.98637,65.26563,14.8945675,39.115677,9.478278,0.24231406,63.54024,37.742958,45.93804,52.66379,55.812317,60.981415,0.3205285668373108,39.115677,2.9608698,23.403858,30.784992,8.708601,0.28288463,65.26563,30.198307,35.450817,42.225536,45.937798,56.567093,0.8657143115997314,30.784992,3.561104,33.392086,36.55177,9.722357,0.26598868,64.06862,35.066704,42.571274,50.066372,54.999657,61.41481,0.5724355578422546,36.55177,3.389063,26.927135,25.095049,9.681264,0.38578382,54.866104,23.46499,29.605154,38.806168,45.46871,51.142334,0.7776343822479248,25.095049,3.010285,30.093254,0.119178906,0.18584447,1.0701445,1.2267357,1.0701445,69.900665,61.64682,1.1338892
9n6eqv5y,103.81244,164.46687,250.16399,297.001,333.07178,392.91855,461.66345,88.646736,161.92914,73.82528,0.455911,406.9127,139.74713,211.65083,270.60507,297.90738,361.92712,0.8222054243087769,161.92914,24.519241,160.20369,112.91001,55.994034,0.49591735,379.26477,97.751076,131.3317,182.37558,225.94579,316.2221,1.799182653427124,112.91001,15.871003,64.250046,125.75463,87.32416,0.69440114,461.66345,86.144554,153.33322,257.72217,329.9089,422.25793,1.748638391494751,125.75463,19.154634,117.5631,121.694466,77.66723,0.63821495,461.52292,90.367004,137.1421,231.42389,308.93842,405.01907,1.9849865436553955,121.694466,18.03107,84.58185,0.1783557,0.016408084,1.2876594,0.9278155,0.9278155,274.83914,247.4491,1.1106896
21id9vvn,70.04062,113.997055,194.2509,238.60925,261.16125,290.36996,325.06696,63.729954,133.78392,83.90921,0.62719953,325.06696,111.37434,205.71039,263.1347,287.0426,310.48984,0.5611492991447449,133.78392,28.580761,273.3728,82.73433,32.625904,0.39434543,202.2522,74.84766,97.21318,129.61546,153.73744,190.32162,1.2805954217910767,82.73433,9.828437,109.57445,94.95723,57.805912,0.6087574,265.70084,69.12107,123.637726,193.4904,221.44351,255.82794,1.198073148727417,94.95723,13.160822,141.84923,64.363556,30.916992,0.48034936,200.89479,56.02982,77.112595,104.94662,129.8893,170.02408,1.5303568840026855,64.363556,8.572163,64.590706,0.23577501,0.19202563,1.4088861,1.285422,1.285422,216.51825,159.32079,1.3590082
5x48pw5k,48.889275,58.532093,70.30045,82.82441,89.026245,103.0424,119.45372,17.99839,45.491203,9.7896595,0.21519896,77.49648,46.458473,52.638596,56.914787,60.18606,69.08168,-0.021874744445085526,45.491203,3.3245864,31.398003,50.00336,14.44463,0.28887317,94.02062,48.61405,60.09069,69.10414,75.4296,88.844925,0.5182586908340454,50.00336,5.072306,55.253483,47.072796,10.713437,0.22759296,69.42251,47.147694,55.63031,61.575825,64.48245,67.8333,-0.004050914663821459,47.072796,3.8033056,31.223175,59.9452,19.374153,0.32319772,119.45372,55.593178,72.20441,87.995605,98.82829,113.300995,0.8494324684143066,59.9452,7.793439,83.34251,0.04725041,0.12028263,0.96640116,0.83415115,0.83415115,95.49457,107.018,0.8923225
0jjsp49c,61.255142,85.36388,123.04459,161.01057,191.78688,260.61084,334.42862,37.672462,69.52174,23.867455,0.3433092,169.3521,62.801773,83.281296,103.68773,114.5371,148.72736,1.1827571392059326,69.52174,6.8773813,64.12216,54.17937,16.489779,0.3043553,101.55417,51.182964,63.463303,80.75813,87.30612,96.38555,0.7785366773605347,54.17937,5.8293424,50.888996,112.14126,62.69097,0.5590357,334.42862,95.582634,140.65427,205.84134,245.05183,300.73145,1.2182142734527588,112.14126,14.37071,264.9147,62.355442,26.966478,0.4324639,209.28325,54.396755,69.41263,92.78783,114.76417,176.98752,2.4118728637695312,62.355442,6.100559,86.76611,0.12402777,0.28531092,0.61994797,0.8688796,0.61994797,123.70111,174.4967,0.7089023
d3irvxd2,42.164024,48.07443,56.403904,60.692863,64.24738,71.30982,80.99921,11.314217,40.67171,7.5423136,0.18544373,58.868404,39.85231,46.102013,51.467648,54.444508,57.134922,0.2975299060344696,40.67171,2.3475513,27.754475,43.462124,4.0217223,0.09253396,55.109436,43.120987,45.576393,48.730152,51.367622,53.98256,0.32471251487731934,43.462124,1.7452071,15.356075,43.612442,11.033306,0.2529853,67.744484,42.535587,52.904564,59.418835,60.87167,64.98986,0.11679176986217499,43.612442,3.67243,34.74797,44.804756,11.772442,0.26274982,80.99921,42.24379,51.356174,63.077065,69.1485,76.11817,0.8060157299041748,44.804756,4.1454067,50.566875,0.033166356,0.013485093,0.9325713,0.9700337,0.9325713,84.133835,88.4172,0.9515551
zu4ns7nv,59.31819,99.11833,184.63965,245.34805,274.05487,308.856,349.51245,52.28308,105.82436,76.774124,0.7254863,345.9957,72.33736,135.22969,237.53252,281.43228,317.91864,1.3802013397216797,105.82436,24.150232,263.82468,90.69772,66.42277,0.7323532,339.4359,67.7167,114.38833,196.86925,243.19498,301.61154,1.5059630870819092,90.69772,19.753712,225.94366,75.516624,48.79586,0.6461605,337.59433,55.797203,77.520256,134.9616,191.5256,285.1275,2.729810953140259,75.516624,9.540942,194.37057,75.35374,58.655254,0.77839875,349.51245,52.342945,80.54733,156.45285,215.85927,301.49545,2.2308671474456787,75.35374,12.562756,198.76936,0.0769717,0.0010796526,1.4013387,1.203626,1.203626,196.5221,150.87036,1.3025892
v28ue1my,55.53973,75.29261,109.72766,140.7383,156.6419,183.21669,237.82399,30.150188,66.09742,29.994932,0.45379883,167.29791,54.29577,80.68387,111.69068,130.70927,155.54439,1.2990212440490723,66.09742,7.3113875,114.48694,58.360344,14.94623,0.2561025,111.27025,55.6331,69.00245,77.11464,83.97129,99.606606,0.702716052532196,58.360344,5.570843,58.91881,72.81597,38.745026,0.53209513,222.40697,58.4635,83.22793,136.70392,165.65065,193.25095,1.5652648210525513,72.81597,11.458903,186.1936,67.30433,35.17524,0.5226297,237.82399,55.033165,75.05292,116.57843,148.67915,201.09114,2.0494463443756104,67.30433,11.723304,198.44675,0.062166277,0.039335076,0.9077324,0.8671113,0.8671113,124.45776,140.1203,0.8882208
6po0m24u,55.557648,98.18648,153.90361,185.18028,199.73163,229.77397,272.50705,54.469055,67.475975,33.216385,0.4922698,189.35767,51.9196,85.99055,115.95199,138.57779,171.36012,1.3456454277038574,67.475975,8.10034,63.851673,53.27291,16.715904,0.3137787,141.05121,49.322624,56.773483,73.579384,87.33777,119.944786,2.121476650238037,53.27291,4.048367,44.000744,80.58328,47.85797,0.59389454,207.37408,56.26587,112.09607,159.13838,181.40999,198.09193,0.9678173065185547,80.58328,14.101962,98.00105,100.83633,60.854813,0.6035009,272.50705,78.91074,145.0342,198.00882,219.69958,252.16042,0.8498602509498596,100.83633,20.135061,235.97017,0.117624804,0.11163646,0.8373446,0.5283107,0.5283107,120.748886,181.41962,0.6655779
s73w1yau,35.000565,44.556267,73.68841,97.747444,114.31988,136.91719,165.56126,16.683079,48.077496,23.576054,0.49037609,156.46768,40.075348,50.560417,81.41323,104.22031,136.1852,2.1734812259674072,48.077496,7.0252795,99.015,45.37615,30.73788,0.6774017,165.56126,35.107803,49.986294,90.35514,119.77567,153.29451,1.8400614261627197,45.37615,7.8703794,115.30524,39.297764,17.686674,0.4500682,146.05095,34.649918,40.104134,56.523888,75.47945,120.1682,3.0194268226623535,39.297764,4.3221273,86.595474,35.018955,24.635368,0.7034867,156.97395,27.78405,40.58869,64.94811,89.441635,132.04967,2.1395814418792725,35.018955,6.517404,89.16786,0.028905747,0.057575315,1.2234156,1.2957597,1.2234156,93.45364,74.31672,1.2575049
a8d7204j,37.38169,50.081776,59.547905,66.58367,73.65315,100.64712,143.5249,22.687262,52.59103,14.393199,0.27368164,138.56651,51.23243,56.802025,66.01393,77.69816,111.34923,2.096615791320801,52.59103,6.200088,107.70152,41.089523,19.179865,0.46678236,143.5249,35.68633,43.021595,64.500336,84.430984,119.28765,2.368811845779419,41.089523,7.7366047,124.52077,41.487953,11.61935,0.28006566,73.676125,40.224876,50.67988,57.588715,62.46592,68.3987,0.41601133346557617,41.487953,3.073794,45.499126,26.774475,9.889784,0.3693736,86.57047,24.029392,30.164238,38.632214,45.124844,64.28409,2.0593059062957764,26.774475,3.4546902,71.14341,0.12277368,0.21554285,1.2676218,1.5346528,1.2676218,93.68056,68.26243,1.372359
3m9iqbq9,62.05493,77.86721,114.42734,151.75494,178.04532,222.42511,285.37082,29.17546,72.42464,31.39893,0.43353933,220.00713,62.705933,81.861084,115.709206,142.33661,185.62788,1.7475916147232056,72.42464,7.778798,128.77837,67.7532,17.682673,0.26098654,166.79173,67.26304,74.8002,81.082115,94.68288,134.3061,1.603932499885559,67.7532,7.3746815,94.38096,64.79458,26.26397,0.40534207,206.77211,58.704266,73.244965,89.95273,114.44662,170.5017,2.2187273502349854,64.79458,7.5865173,140.04022,77.15326,55.208084,0.71556383,285.37082,53.8339,96.19471,161.31036,201.39835,259.6061,1.6611791849136353,77.15326,18.45162,244.45236,0.033325102,0.087064944,1.1177577,0.87816375,0.87816375,140.17783,141.94785,0.98753047
j2h1tlom,93.01048,121.09517,185.53091,248.65067,289.07315,346.91153,404.77142,47.981537,82.567604,17.72216,0.21463817,131.53886,79.99086,95.89002,108.54179,112.667595,124.93519,0.45635390281677246,82.567604,4.277633,42.370373,77.67855,14.869145,0.19141893,128.56175,76.21545,88.91402,96.95392,101.9525,114.41353,0.40020906925201416,77.67855,5.7182126,34.635315,165.56387,79.472885,0.48001343,404.77142,140.17345,208.12286,290.45084,335.5126,385.93576,1.09676194190979,165.56387,20.8776,277.4849,112.92579,52.298145,0.4631196,366.3981,102.33936,130.8844,176.74417,221.50403,304.27246,1.700104832649231,112.92579,14.340713,250.321,0.030509645,0.1890127,0.49870545,0.6878725,0.49870545,160.24615,278.48965,0.5754115
344mw04i,49.73188,67.418045,130.64003,178.66266,208.69643,247.02744,281.34543,29.382763,81.076485,51.19466,0.6314366,270.4139,58.94099,96.160675,163.63994,195.1485,244.58972,1.5644917488098145,81.076485,16.030293,193.98282,61.877,41.307785,0.667579,257.40573,46.55914,68.30893,118.775826,158.0362,217.24858,2.1594085693359375,61.877,10.375195,184.07007,59.826958,44.137146,0.7377468,281.34543,47.168537,59.175423,98.97301,161.4711,254.79408,2.9102249145507812,59.826958,11.225599,229.8099,57.045868,45.989765,0.80618924,279.98773,42.67586,55.4956,106.341484,164.47014,252.68486,2.738919734954834,57.045868,11.489168,226.28844,0.13430582,0.023795864,1.3551831,1.0846885,1.0846885,142.95349,116.872826,1.2231542
3dzxlrgn,56.498806,72.96619,106.47419,128.32,140.86992,154.33514,175.91356,30.122616,53.29699,18.544453,0.3479456,126.22827,51.425575,64.65637,76.761925,85.75599,110.15934,0.7559012770652771,53.29699,5.7885904,57.590576,52.219574,22.250837,0.42610148,135.68158,46.340927,64.98931,80.86881,97.529655,123.03001,1.1774715185165405,52.219574,6.7144346,92.814156,63.639965,26.8204,0.4214396,145.11307,57.226303,76.89168,106.96472,119.84775,138.58528,1.0362000465393066,63.639965,6.5456223,72.816376,78.52884,34.828476,0.4435119,175.91356,66.481346,97.74089,139.54092,150.85391,162.99463,0.9906601905822754,78.52884,12.7116375,129.52238,0.010210866,0.104726724,0.83747673,0.6649732,0.6649732,105.51656,142.16881,0.7421921
jzm3618l,51.501755,70.82,143.73431,202.13895,232.82553,271.7977,318.94016,29.941364,84.15068,51.237423,0.6088771,248.70386,65.96979,104.291595,165.27357,201.47995,234.95897,1.3010936975479126,84.15068,15.082137,197.76462,47.503548,10.631998,0.22381482,74.5985,50.011097,55.051292,59.146496,61.965923,68.01519,-0.5096994042396545,47.503548,4.8693123,39.926903,101.74567,78.88052,0.7752716,318.94016,57.400814,150.58652,239.36578,269.38495,302.12,1.0995231866836548,101.74567,23.500141,270.73386,48.153763,15.450133,0.32084996,117.068306,44.27597,54.800114,66.27311,76.88092,107.28714,1.6021885871887207,48.153763,5.1065125,29.253849,0.27835894,0.35751906,0.8270689,0.9864971,0.8270689,131.65424,149.89943,0.8782838
eu6zu1to,34.91295,50.358902,70.29872,95.02782,111.36044,145.82355,190.53535,24.95293,52.105457,18.948948,0.3636653,128.06409,48.395485,60.784966,76.74131,92.84749,113.61465,1.288373589515686,52.105457,7.5910897,96.13996,36.703327,15.671877,0.42698792,123.08792,32.314377,43.392456,57.00203,64.444954,95.98375,1.7676212787628174,36.703327,4.98497,67.39223,41.9713,26.657097,0.6351268,171.95053,33.79401,45.38665,72.953156,106.71061,148.37708,2.4914743900299072,41.9713,6.9445004,149.65147,37.29203,30.822552,0.8265185,190.53535,25.370306,37.209103,72.824,112.20604,161.9526,2.6723506450653076,37.29203,8.907027,164.38676,0.17343025,0.05903446,1.2414545,0.9842137,0.9842137,88.808784,79.26333,1.1204271
zhdv5ojz,26.852066,36.859966,50.913857,68.54271,84.858925,111.14511,148.86075,17.023737,28.246052,11.368575,0.4024837,60.570335,25.272106,37.279816,44.464993,48.340103,56.167377,0.5327728986740112,28.246052,4.346614,45.02144,29.66098,6.9804654,0.2353417,48.944813,29.422985,34.105373,38.746822,40.562653,44.800938,-0.11183726042509079,29.66098,2.804997,36.20479,44.138588,30.081379,0.6815211,148.86075,33.1781,60.759758,89.89222,108.94328,132.8549,1.1937603950500488,44.138588,9.407245,137.50119,25.628017,13.443108,0.52454734,93.18205,23.57604,30.253523,41.17576,52.715557,74.68097,1.689666986465454,25.628017,4.278501,45.054028,0.024434485,0.26532137,0.6399401,1.1573654,0.6399401,57.907032,69.7666,0.8300108
to7d835k,20.777376,26.24957,31.430815,34.141533,35.9032,41.218006,63.111126,9.826273,24.118883,7.0717425,0.29320356,61.236965,22.86724,28.400139,33.40553,36.867985,46.15475,1.1239744424819946,24.118883,3.039569,46.358944,22.27851,8.327594,0.37379494,63.111126,20.518976,28.267973,33.47987,36.050953,47.25754,0.960791289806366,22.27851,4.1290035,48.606163,23.511265,5.628715,0.23940504,39.946327,23.219847,27.281834,31.4315,33.758907,36.4073,0.31541430950164795,23.511265,2.1405106,25.204412,18.023552,5.570399,0.3090622,40.63609,16.99828,22.205395,25.98879,27.959085,31.915493,0.60922771692276,18.023552,1.8891044,25.969336,0.03966546,0.1321232,1.0258437,1.2360777,1.0258437,46.397392,41.534817,1.1170722
